year,region,latitude,longitude,population,values_year,1_against_people_indicator,2_against_freedom_indicator,3_sexual_freedom_indicator,4_family_relationships_indicator,5_property_crimes_indicator,6_collective_security_indicator,7_forgeries_indicator,8_public_administration_indicator,9_justice_administration_indicator,Values_year_PCA
2018,5,28.2916,-16.6291,2127685.0,13,0,0,0,0,0,0,0,1,0,-0.4655155696405381
2018,4,43.1828,-3.9878,580229.0,0,0,0,0,0,0,0,0,1,0,-0.46772121481781687
2018,7,41.6523,-4.7245,2409164.0,17,0,0,0,0,0,0,0,1,0,-0.46725802642445463
2018,6,39.8628,-4.0273,2026807.0,37,0,0,0,0,0,0,0,1,0,-0.46669001882973454
2018,8,41.3851,2.1734,7600065.0,52,0,0,0,0,0,0,0,1,0,-0.4652059148766248
2018,11,39.4699,-0.3763,4963703.0,79,0,0,0,0,0,0,0,1,0,-0.46504812366974146
2018,12,39.4765,-6.3722,1072863.0,10,0,0,0,0,0,0,0,1,0,-0.4676176739140623
2018,13,42.5751,-8.1339,2701743.0,16,0,0,0,0,0,0,0,1,0,-0.46690426633126564
2018,14,40.4168,-3.7038,6578079.0,87,0,0,0,0,0,0,0,1,0,-0.46562013247758327
2018,15,37.9922,-1.1307,1478509.0,16,0,0,0,0,0,0,0,1,0,-0.4673342822637382
2018,16,42.6954,-1.6761,647554.0,17,0,0,0,0,0,0,0,1,0,-0.46718198663447913
2018,17,43.263,-2.9349,2199088.0,13,0,0,0,0,0,0,0,1,0,-0.4668263000781715
2018,18,42.2871,-2.5396,315675.0,2,0,0,0,0,0,0,0,1,0,-0.4677336240524602
2018,9,35.8894,-5.3198,85144.0,8,0,0,0,0,0,0,0,1,0,-0.46756672266380417
2018,10,35.293,-2.9387,86384.0,1,0,0,0,0,0,0,0,1,0,-0.4676074792112136
2017,0,37.3873,-5.9869,8379820.0,120,0,0,0,0,0,0,0,1,0,-0.4607683348523659
2017,1,41.6488,-0.8891,1308750.0,6,0,0,0,0,0,0,0,1,0,-0.46746474813512423
2017,2,43.3619,-5.8494,1034960.0,3,0,0,0,0,0,0,0,1,0,-0.4677721840751159
2017,3,39.5712,2.6466,1115999.0,18,0,0,0,0,0,0,0,1,0,-0.46718187860982513
2017,5,28.2916,-16.6291,2108121.0,135,0,0,0,0,0,0,0,1,0,-0.46704074991409666
2017,4,43.1828,-3.9878,580295.0,3,0,0,0,0,0,0,0,1,0,-0.4677465554121284
2017,7,41.6523,-4.7245,2425801.0,26,0,0,0,0,0,0,0,1,0,-0.4674776794947925
2017,6,39.8628,-4.0273,2031479.0,65,0,0,0,0,0,0,0,1,0,-0.4673373249874789
2017,8,41.3851,2.1734,7555830.0,81,0,0,0,0,0,0,0,1,0,-0.4653891684437746
2017,11,39.4699,-0.3763,4941509.0,72,0,0,0,0,0,0,0,1,0,-0.4654860837415949
2017,12,39.4765,-6.3722,1079920.0,4,0,0,0,0,0,0,0,1,0,-0.4676432845788045
2017,13,42.5751,-8.1339,2708339.0,17,0,0,0,0,0,0,0,1,0,-0.4666340220811221
2017,14,40.4168,-3.7038,6507184.0,37,0,0,0,0,0,0,0,1,0,-0.4656764533001579
2017,15,37.9922,-1.1307,1470273.0,23,0,0,0,0,0,0,0,1,0,-0.46755413338513885
2017,16,42.6954,-1.6761,643234.0,25,0,0,0,0,0,0,0,1,0,-0.46734950016577326
2017,17,43.263,-2.9349,2194158.0,17,0,0,0,0,0,0,0,1,0,-0.4665815584681163
2017,18,42.2871,-2.5396,315381.0,3,0,0,0,0,0,0,0,1,0,-0.4677467354561503
2017,9,35.8894,-5.3198,84959.0,11,0,0,0,0,0,0,0,1,0,-0.46764436483414046
2017,10,35.293,-2.9387,86120.0,2,0,0,0,0,0,0,0,1,0,-0.46759244134440475
2016,0,37.3873,-5.9869,8388107.0,190,0,0,0,0,0,0,0,1,0,-0.4618648263023569
2016,1,41.6488,-0.8891,1308563.0,9,0,0,0,0,0,0,0,1,0,-0.4673256179218825
2016,2,43.3619,-5.8494,1042608.0,0,0,0,0,0,0,0,0,1,0,-0.4676708216978698
2016,3,39.5712,2.6466,1107220.0,27,0,0,0,0,0,0,0,1,0,-0.467438579340071
2016,5,28.2916,-16.6291,2101924.0,26,0,0,0,0,0,0,0,1,0,-0.46722029459374503
2016,4,43.1828,-3.9878,582206.0,2,0,0,0,0,0,0,0,1,0,-0.46775937874714263
2016,7,41.6523,-4.7245,2447519.0,8,0,0,0,0,0,0,0,1,0,-0.46747733741378955
2016,6,39.8628,-4.0273,2041631.0,10,0,0,0,0,0,0,0,1,0,-0.46727277621379176
2016,8,41.3851,2.1734,7522596.0,65,0,0,0,0,0,0,0,1,0,-0.465351148544389
2016,11,39.4699,-0.3763,4959968.0,48,0,0,0,0,0,0,0,1,0,-0.465700947704278
2016,12,39.4765,-6.3722,1087778.0,11,0,0,0,0,0,0,0,1,0,-0.46774707753715333
2016,13,42.5751,-8.1339,2718525.0,18,0,0,0,0,0,0,0,1,0,-0.46659038484695287
2016,14,40.4168,-3.7038,6466996.0,78,0,0,0,0,0,0,0,1,0,-0.46637109186465897
2016,15,37.9922,-1.1307,1464847.0,10,0,0,0,0,0,0,0,1,0,-0.46758062625415425
2016,16,42.6954,-1.6761,640647.0,10,0,0,0,0,0,0,0,1,0,-0.467184399208541
2016,17,43.263,-2.9349,2189534.0,27,0,0,0,0,0,0,0,1,0,-0.4666170037476633
2016,18,42.2871,-2.5396,315794.0,3,0,0,0,0,0,0,0,1,0,-0.4677850074101301
2016,9,35.8894,-5.3198,84519.0,4,0,0,0,0,0,0,0,1,0,-0.4676314334744722
2016,10,35.293,-2.9387,86026.0,3,0,0,0,0,0,0,0,1,0,-0.4675540253604848
2015,0,37.3873,-5.9869,8399043.0,146,0,0,0,0,0,0,0,1,0,-0.4628699838631861
2015,1,41.6488,-0.8891,1317847.0,10,0,0,0,0,0,0,0,1,0,-0.4673739045346889
2015,2,43.3619,-5.8494,1051229.0,4,0,0,0,0,0,0,0,1,0,-0.4676448149397974
2015,3,39.5712,2.6466,1104479.0,8,0,0,0,0,0,0,0,1,0,-0.4673499322731851
2015,5,28.2916,-16.6291,2100306.0,18,0,0,0,0,0,0,0,1,0,-0.46718382307118905
2015,4,43.1828,-3.9878,585179.0,3,0,0,0,0,0,0,0,1,0,-0.4677725981754867
2015,7,41.6523,-4.7245,2472052.0,10,0,0,0,0,0,0,0,1,0,-0.46747785953881443
2015,6,39.8628,-4.0273,2059191.0,13,0,0,0,0,0,0,0,1,0,-0.46734805982239347
2015,8,41.3851,2.1734,7508106.0,58,0,0,0,0,0,0,0,1,0,-0.4657023340177396
2015,11,39.4699,-0.3763,4980689.0,97,0,0,0,0,0,0,0,1,0,-0.4662506543846047
2015,12,39.4765,-6.3722,1092997.0,1,0,0,0,0,0,0,0,1,0,-0.4676959822481594
2015,13,42.5751,-8.1339,2732347.0,37,0,0,0,0,0,0,0,1,0,-0.46693544459300007
2015,14,40.4168,-3.7038,6436996.0,57,0,0,0,0,0,0,0,1,0,-0.4666330318521949
2015,15,37.9922,-1.1307,1467288.0,5,0,0,0,0,0,0,0,1,0,-0.46752929690881134
2015,16,42.6954,-1.6761,640476.0,15,0,0,0,0,0,0,0,1,0,-0.4672079753767148
2015,17,43.263,-2.9349,2189257.0,34,0,0,0,0,0,0,0,1,0,-0.4667203826144368
2015,18,42.2871,-2.5396,317053.0,1,0,0,0,0,0,0,0,1,0,-0.46778518745415204
2015,9,35.8894,-5.3198,84263.0,5,0,0,0,0,0,0,0,1,0,-0.46766936334744896
2015,10,35.293,-2.9387,85584.0,12,0,0,0,0,0,0,0,1,0,-0.46766970542845204
2014,0,37.3873,-5.9869,8402305.0,215,0,0,0,0,0,0,0,1,0,-0.4647439507773343
2014,1,41.6488,-0.8891,1325385.0,9,0,0,0,0,0,0,0,1,0,-0.4672728662402006
2014,2,43.3619,-5.8494,1061756.0,0,0,0,0,0,0,0,0,1,0,-0.46755447546614193
2014,3,39.5712,2.6466,1103442.0,15,0,0,0,0,0,0,0,1,0,-0.46723657475287084
2014,5,28.2916,-16.6291,2104815.0,17,0,0,0,0,0,0,0,1,0,-0.4671958001984205
2014,4,43.1828,-3.9878,588656.0,1,0,0,0,0,0,0,0,1,0,-0.46777236411913786
2014,7,41.6523,-4.7245,2494790.0,9,0,0,0,0,0,0,0,1,0,-0.46754089594975384
2014,6,39.8628,-4.0273,2078611.0,15,0,0,0,0,0,0,0,1,0,-0.4674257920191386
2014,8,41.3851,2.1734,7518903.0,67,0,0,0,0,0,0,0,1,0,-0.4659890924921534
2014,11,39.4699,-0.3763,5004844.0,37,0,0,0,0,0,0,0,1,0,-0.46618354898932435
2014,12,39.4765,-6.3722,1099632.0,2,0,0,0,0,0,0,0,1,0,-0.46765729619380875
2014,13,42.5751,-8.1339,2748695.0,38,0,0,0,0,0,0,0,1,0,-0.4671452090362062
2014,14,40.4168,-3.7038,6454440.0,32,0,0,0,0,0,0,0,1,0,-0.4666828668330353
2014,15,37.9922,-1.1307,1466818.0,6,0,0,0,0,0,0,0,1,0,-0.46756641658808723
2014,16,42.6954,-1.6761,640790.0,12,0,0,0,0,0,0,0,1,0,-0.4670933575658385
2014,17,43.263,-2.9349,2188985.0,36,0,0,0,0,0,0,0,1,0,-0.46695095056371116
2014,18,42.2871,-2.5396,319002.0,2,0,0,0,0,0,0,0,1,0,-0.4678108161171396
2014,9,35.8894,-5.3198,84963.0,5,0,0,0,0,0,0,0,1,0,-0.46768270880748813
2014,10,35.293,-2.9387,84509.0,3,0,0,0,0,0,0,0,1,0,-0.4676821866824632
2013,0,37.3873,-5.9869,8440300.0,103,0,0,0,0,0,0,0,1,0,-0.46477890566260693
2013,1,41.6488,-0.8891,1347150.0,20,0,0,0,0,0,0,0,1,0,-0.46738811420075593
2013,2,43.3619,-5.8494,1068165.0,8,0,0,0,0,0,0,0,1,0,-0.4676306772930984
2013,3,39.5712,2.6466,1111674.0,7,0,0,0,0,0,0,0,1,0,-0.46706780091342315
2013,5,28.2916,-16.6291,2118679.0,12,0,0,0,0,0,0,0,1,0,-0.467067944952159
2013,4,43.1828,-3.9878,591888.0,1,0,0,0,0,0,0,0,1,0,-0.46774702352482633
2013,7,41.6523,-4.7245,2519875.0,8,0,0,0,0,0,0,0,1,0,-0.4674911509865266
2013,6,39.8628,-4.0273,2100998.0,15,0,0,0,0,0,0,0,1,0,-0.46752877478378646
2013,8,41.3851,2.1734,7553650.0,68,0,0,0,0,0,0,0,1,0,-0.4661988209124821
2013,11,39.4699,-0.3763,5113815.0,31,0,0,0,0,0,0,0,1,0,-0.46581302263486213
2013,12,39.4765,-6.3722,1104004.0,3,0,0,0,0,0,0,0,1,0,-0.4676567200564567
2013,13,42.5751,-8.1339,2765940.0,21,0,0,0,0,0,0,0,1,0,-0.46719614227942347
2013,14,40.4168,-3.7038,6495551.0,24,0,0,0,0,0,0,0,1,0,-0.4664030760455586
2013,15,37.9922,-1.1307,1472049.0,8,0,0,0,0,0,0,0,1,0,-0.4675422462755205
2013,16,42.6954,-1.6761,644477.0,23,0,0,0,0,0,0,0,1,0,-0.467119652383791
2013,17,43.263,-2.9349,2191682.0,24,0,0,0,0,0,0,0,1,0,-0.46693960358615866
2013,18,42.2871,-2.5396,322027.0,0,0,0,0,0,0,0,0,1,0,-0.4678107621048125
2013,9,35.8894,-5.3198,84180.0,5,0,0,0,0,0,0,0,1,0,-0.4677210347737949
2013,10,35.293,-2.9387,83679.0,6,0,0,0,0,0,0,0,1,0,-0.46774650139980134
2019,0,37.3873,-5.9869,8414240.0,6728,0,0,0,0,0,0,0,0,1,-0.23023122231837823
2019,1,41.6488,-0.8891,1319291.0,799,0,0,0,0,0,0,0,0,1,-0.44325137667781866
2019,2,43.3619,-5.8494,1022800.0,567,0,0,0,0,0,0,0,0,1,-0.4467430864200471
2019,3,39.5712,2.6466,1149460.0,1095,0,0,0,0,0,0,0,0,1,-0.4307468889574172
2019,5,28.2916,-16.6291,2153389.0,1721,0,0,0,0,0,0,0,0,1,-0.41262318734323405
2019,4,43.1828,-3.9878,581078.0,282,0,0,0,0,0,0,0,0,1,-0.4573522010179723
2019,7,41.6523,-4.7245,2399548.0,1186,0,0,0,0,0,0,0,0,1,-0.42670130923198524
2019,6,39.8628,-4.0273,2032863.0,1250,0,0,0,0,0,0,0,0,1,-0.42685872237896644
2019,8,41.3851,2.1734,7675217.0,3519,0,0,0,0,0,0,0,0,1,-0.33850113470351767
2019,11,39.4699,-0.3763,5003769.0,4643,0,0,0,0,0,0,0,0,1,-0.3063515057576047
2019,12,39.4765,-6.3722,1067710.0,680,0,0,0,0,0,0,0,0,1,-0.4445589923723435
2019,13,42.5751,-8.1339,2699499.0,1409,0,0,0,0,0,0,0,0,1,-0.4222246778467151
2019,14,40.4168,-3.7038,6663394.0,4671,0,0,0,0,0,0,0,0,1,-0.30354102133102767
2019,15,37.9922,-1.1307,1493898.0,1040,0,0,0,0,0,0,0,0,1,-0.43197337823646187
2019,16,42.6954,-1.6761,654214.0,415,0,0,0,0,0,0,0,0,1,-0.4540383752705773
2019,17,43.263,-2.9349,2207776.0,1573,0,0,0,0,0,0,0,0,1,-0.4112897998998625
2019,18,42.2871,-2.5396,316798.0,229,0,0,0,0,0,0,0,0,1,-0.4616950760016699
2019,9,35.8894,-5.3198,84777.0,148,0,0,0,0,0,0,0,0,1,-0.4612683951185585
2019,10,35.293,-2.9387,86487.0,97,0,0,0,0,0,0,0,0,1,-0.464966088441102
2018,0,37.3873,-5.9869,8384408.0,6464,0,0,0,0,0,0,0,0,1,-0.2314594068276395
2018,1,41.6488,-0.8891,1308728.0,710,0,0,0,0,0,0,0,0,1,-0.4437389788980662
2018,2,43.3619,-5.8494,1028244.0,557,0,0,0,0,0,0,0,0,1,-0.44815605203400427
2018,3,39.5712,2.6466,1128908.0,963,0,0,0,0,0,0,0,0,1,-0.4313378468363722
2018,5,28.2916,-16.6291,2127685.0,1485,0,0,0,0,0,0,0,0,1,-0.4154338921640202
2018,4,43.1828,-3.9878,580229.0,318,0,0,0,0,0,0,0,0,1,-0.45815956267857294
2018,7,41.6523,-4.7245,2409164.0,1097,0,0,0,0,0,0,0,0,1,-0.42787617678729256
2018,6,39.8628,-4.0273,2026807.0,1152,0,0,0,0,0,0,0,0,1,-0.42772978230454883
2018,8,41.3851,2.1734,7600065.0,3464,0,0,0,0,0,0,0,0,1,-0.34112452639559987
2018,11,39.4699,-0.3763,4963703.0,4361,0,0,0,0,0,0,0,0,1,-0.309271590023284
2018,12,39.4765,-6.3722,1072863.0,602,0,0,0,0,0,0,0,0,1,-0.44546936334490855
2018,13,42.5751,-8.1339,2701743.0,1266,0,0,0,0,0,0,0,0,1,-0.4252332419588654
2018,14,40.4168,-3.7038,6578079.0,4464,0,0,0,0,0,0,0,0,1,-0.3147388338304488
2018,15,37.9922,-1.1307,1478509.0,1009,0,0,0,0,0,0,0,0,1,-0.43452257505398445
2018,16,42.6954,-1.6761,647554.0,407,0,0,0,0,0,0,0,0,1,-0.4551454670011035
2018,17,43.263,-2.9349,2199088.0,1502,0,0,0,0,0,0,0,0,1,-0.4115875272039702
2018,18,42.2871,-2.5396,315675.0,185,0,0,0,0,0,0,0,0,1,-0.4624502303520075
2018,9,35.8894,-5.3198,85144.0,178,0,0,0,0,0,0,0,0,1,-0.46189455998135853
2018,10,35.293,-2.9387,86384.0,78,0,0,0,0,0,0,0,0,1,-0.4649413959947147
2017,0,37.3873,-5.9869,8379820.0,6196,0,0,0,0,0,0,0,0,1,-0.22569412842390338
2017,1,41.6488,-0.8891,1308750.0,612,0,0,0,0,0,0,0,0,1,-0.44124735459183506
2017,2,43.3619,-5.8494,1034960.0,575,0,0,0,0,0,0,0,0,1,-0.44911260832205613
2017,3,39.5712,2.6466,1115999.0,950,0,0,0,0,0,0,0,0,1,-0.43265908664562086
2017,5,28.2916,-16.6291,2108121.0,1521,0,0,0,0,0,0,0,0,1,-0.41780670024251876
2017,4,43.1828,-3.9878,580295.0,269,0,0,0,0,0,0,0,0,1,-0.45806361957625197
2017,7,41.6523,-4.7245,2425801.0,1054,0,0,0,0,0,0,0,0,1,-0.4285196480610232
2017,6,39.8628,-4.0273,2031479.0,1016,0,0,0,0,0,0,0,0,1,-0.4264105452523224
2017,8,41.3851,2.1734,7555830.0,3383,0,0,0,0,0,0,0,0,1,-0.3408826526311059
2017,11,39.4699,-0.3763,4941509.0,4214,0,0,0,0,0,0,0,0,1,-0.3109184860129302
2017,12,39.4765,-6.3722,1079920.0,614,0,0,0,0,0,0,0,0,1,-0.4466403737434213
2017,13,42.5751,-8.1339,2708339.0,1228,0,0,0,0,0,0,0,0,1,-0.42748806969452474
2017,14,40.4168,-3.7038,6507184.0,4319,0,0,0,0,0,0,0,0,1,-0.32521746552041486
2017,15,37.9922,-1.1307,1470273.0,893,0,0,0,0,0,0,0,0,1,-0.434655737337551
2017,16,42.6954,-1.6761,643234.0,327,0,0,0,0,0,0,0,0,1,-0.45598057237210793
2017,17,43.263,-2.9349,2194158.0,1417,0,0,0,0,0,0,0,0,1,-0.4115563214948166
2017,18,42.2871,-2.5396,315381.0,136,0,0,0,0,0,0,0,0,1,-0.46251465311159107
2017,9,35.8894,-5.3198,84959.0,185,0,0,0,0,0,0,0,0,1,-0.46274412279848853
2017,10,35.293,-2.9387,86120.0,67,0,0,0,0,0,0,0,0,1,-0.46481132621665844
2016,0,37.3873,-5.9869,8388107.0,5870,0,0,0,0,0,0,0,0,1,-0.21945322239396148
2016,1,41.6488,-0.8891,1308563.0,594,0,0,0,0,0,0,0,0,1,-0.4409147931451678
2016,2,43.3619,-5.8494,1042608.0,512,0,0,0,0,0,0,0,0,1,-0.4499403276136253
2016,3,39.5712,2.6466,1107220.0,980,0,0,0,0,0,0,0,0,1,-0.43499498594590047
2016,5,28.2916,-16.6291,2101924.0,1298,0,0,0,0,0,0,0,0,1,-0.41779883232667603
2016,4,43.1828,-3.9878,582206.0,229,0,0,0,0,0,0,0,0,1,-0.45715325287822245
2016,7,41.6523,-4.7245,2447519.0,1057,0,0,0,0,0,0,0,0,1,-0.4298497639517172
2016,6,39.8628,-4.0273,2041631.0,1027,0,0,0,0,0,0,0,0,1,-0.4260950296481028
2016,8,41.3851,2.1734,7522596.0,3240,0,0,0,0,0,0,0,0,1,-0.33818780796628733
2016,11,39.4699,-0.3763,4959968.0,4019,0,0,0,0,0,0,0,0,1,-0.3104539155982335
2016,12,39.4765,-6.3722,1087778.0,599,0,0,0,0,0,0,0,0,1,-0.44661131571253687
2016,13,42.5751,-8.1339,2718525.0,1061,0,0,0,0,0,0,0,0,1,-0.42798436279514884
2016,14,40.4168,-3.7038,6466996.0,4029,0,0,0,0,0,0,0,0,1,-0.331382191008122
2016,15,37.9922,-1.1307,1464847.0,894,0,0,0,0,0,0,0,0,1,-0.4360660202366502
2016,16,42.6954,-1.6761,640647.0,341,0,0,0,0,0,0,0,0,1,-0.45780836773845723
2016,17,43.263,-2.9349,2189534.0,1492,0,0,0,0,0,0,0,0,1,-0.41185249622672016
2016,18,42.2871,-2.5396,315794.0,157,0,0,0,0,0,0,0,0,1,-0.46305343118047615
2016,9,35.8894,-5.3198,84519.0,148,0,0,0,0,0,0,0,0,1,-0.4630427323596433
2016,10,35.293,-2.9387,86026.0,78,0,0,0,0,0,0,0,0,1,-0.46525396743308234
2015,0,37.3873,-5.9869,8399043.0,6379,0,0,0,0,0,0,0,0,1,-0.21890241334383995
2015,1,41.6488,-0.8891,1317847.0,674,0,0,0,0,0,0,0,0,1,-0.44162915505715344
2015,2,43.3619,-5.8494,1051229.0,446,0,0,0,0,0,0,0,0,1,-0.45041751392466917
2015,3,39.5712,2.6466,1104479.0,916,0,0,0,0,0,0,0,0,1,-0.43673322974192275
2015,5,28.2916,-16.6291,2100306.0,1266,0,0,0,0,0,0,0,0,1,-0.41699087229112525
2015,4,43.1828,-3.9878,585179.0,256,0,0,0,0,0,0,0,0,1,-0.45650965559038836
2015,7,41.6523,-4.7245,2472052.0,1005,0,0,0,0,0,0,0,0,1,-0.42981141573022086
2015,6,39.8628,-4.0273,2059191.0,1086,0,0,0,0,0,0,0,0,1,-0.4269234871843703
2015,8,41.3851,2.1734,7508106.0,3261,0,0,0,0,0,0,0,0,1,-0.33539219939592496
2015,11,39.4699,-0.3763,4980689.0,4137,0,0,0,0,0,0,0,0,1,-0.3094899202064786
2015,12,39.4765,-6.3722,1092997.0,530,0,0,0,0,0,0,0,0,1,-0.44679690034122843
2015,13,42.5751,-8.1339,2732347.0,1032,0,0,0,0,0,0,0,0,1,-0.427783222431568
2015,14,40.4168,-3.7038,6436996.0,3587,0,0,0,0,0,0,0,0,1,-0.3260085359721006
2015,15,37.9922,-1.1307,1467288.0,810,0,0,0,0,0,0,0,0,1,-0.43403277299611964
2015,16,42.6954,-1.6761,640476.0,321,0,0,0,0,0,0,0,0,1,-0.458940363725326
2015,17,43.263,-2.9349,2189257.0,1479,0,0,0,0,0,0,0,0,1,-0.41212340659664604
2015,18,42.2871,-2.5396,317053.0,126,0,0,0,0,0,0,0,0,1,-0.4627902266278421
2015,9,35.8894,-5.3198,84263.0,129,0,0,0,0,0,0,0,0,1,-0.4626901965605262
2015,10,35.293,-2.9387,85584.0,80,0,0,0,0,0,0,0,0,1,-0.46540186575588943
2014,0,37.3873,-5.9869,8402305.0,6650,0,0,0,0,0,0,0,0,1,-0.22040083580861228
2014,1,41.6488,-0.8891,1325385.0,808,0,0,0,0,0,0,0,0,1,-0.44397243179984025
2014,2,43.3619,-5.8494,1061756.0,502,0,0,0,0,0,0,0,0,1,-0.45026547982556525
2014,3,39.5712,2.6466,1103442.0,846,0,0,0,0,0,0,0,0,1,-0.4369280420701931
2014,5,28.2916,-16.6291,2104815.0,1339,0,0,0,0,0,0,0,0,1,-0.4158701744617117
2014,4,43.1828,-3.9878,588656.0,277,0,0,0,0,0,0,0,0,1,-0.4558694611231345
2014,7,41.6523,-4.7245,2494790.0,1004,0,0,0,0,0,0,0,0,1,-0.428536027686936
2014,6,39.8628,-4.0273,2078611.0,1119,0,0,0,0,0,0,0,0,1,-0.42707658446705454
2014,8,41.3851,2.1734,7518903.0,3405,0,0,0,0,0,0,0,0,1,-0.33133947290120586
2014,11,39.4699,-0.3763,5004844.0,4086,0,0,0,0,0,0,0,0,1,-0.30628798929287154
2014,12,39.4765,-6.3722,1099632.0,523,0,0,0,0,0,0,0,0,1,-0.44655446333335497
2014,13,42.5751,-8.1339,2748695.0,1054,0,0,0,0,0,0,0,0,1,-0.4269518979586373
2014,14,40.4168,-3.7038,6454440.0,3505,0,0,0,0,0,0,0,0,1,-0.31473566009996484
2014,15,37.9922,-1.1307,1466818.0,884,0,0,0,0,0,0,0,0,1,-0.43342363066215306
2014,16,42.6954,-1.6761,640790.0,261,0,0,0,0,0,0,0,0,1,-0.4593420280441096
2014,17,43.263,-2.9349,2188985.0,1418,0,0,0,0,0,0,0,0,1,-0.41288247645221066
2014,18,42.2871,-2.5396,319002.0,131,0,0,0,0,0,0,0,0,1,-0.46266091301356854
2014,9,35.8894,-5.3198,84963.0,119,0,0,0,0,0,0,0,0,1,-0.46312349353003274
2014,10,35.293,-2.9387,84509.0,77,0,0,0,0,0,0,0,0,1,-0.46553200753572227
2013,0,37.3873,-5.9869,8440300.0,6347,0,0,0,0,0,0,0,0,1,-0.22528319766476443
2013,1,41.6488,-0.8891,1347150.0,616,0,0,0,0,0,0,0,0,1,-0.4442605448481696
2013,2,43.3619,-5.8494,1068165.0,447,0,0,0,0,0,0,0,0,1,-0.4493411194667985
2013,3,39.5712,2.6466,1111674.0,798,0,0,0,0,0,0,0,0,1,-0.43578310617458493
2013,5,28.2916,-16.6291,2118679.0,1298,0,0,0,0,0,0,0,0,1,-0.41566106668031844
2013,4,43.1828,-3.9878,591888.0,300,0,0,0,0,0,0,0,0,1,-0.45654555524133233
2013,7,41.6523,-4.7245,2519875.0,953,0,0,0,0,0,0,0,0,1,-0.4262595639259527
2013,6,39.8628,-4.0273,2100998.0,1050,0,0,0,0,0,0,0,0,1,-0.4258126556917163
2013,8,41.3851,2.1734,7553650.0,3450,0,0,0,0,0,0,0,0,1,-0.32727854916288285
2013,11,39.4699,-0.3763,5113815.0,4054,0,0,0,0,0,0,0,0,1,-0.3037476136179779
2013,12,39.4765,-6.3722,1104004.0,603,0,0,0,0,0,0,0,0,1,-0.4474206483642267
2013,13,42.5751,-8.1339,2765940.0,1022,0,0,0,0,0,0,0,0,1,-0.42530921486892853
2013,14,40.4168,-3.7038,6495551.0,3553,0,0,0,0,0,0,0,0,1,-0.3113674319774375
2013,15,37.9922,-1.1307,1472049.0,783,0,0,0,0,0,0,0,0,1,-0.4321271501967955
2013,16,42.6954,-1.6761,644477.0,198,0,0,0,0,0,0,0,0,1,-0.45886479203045705
2013,17,43.263,-2.9349,2191682.0,1470,0,0,0,0,0,0,0,0,1,-0.4167025602652435
2013,18,42.2871,-2.5396,322027.0,115,0,0,0,0,0,0,0,0,1,-0.46237494675220153
2013,9,35.8894,-5.3198,84180.0,125,0,0,0,0,0,0,0,0,1,-0.4634348004296896
2013,10,35.293,-2.9387,83679.0,43,0,0,0,0,0,0,0,0,1,-0.465183617006054
